# LAMMPS data file written by OVITO Basic 3.5.4
24000 atoms
4 atom types
0.0 77.9761 xlo xhi
0.0 77.9761 ylo yhi
0.0 76.4216 zlo zhi

Masses

1 137.327  # Ba
2 140.90765  # Pr
3 58.933195  # Co
4 15.999  # O

Atoms  # charge

433 1 0.0 48.7350625 13.6458175 0.0
434 2 0.0 48.7350625 13.6458175 3.82108
435 3 0.0 46.78566 11.696415 1.92582432
436 4 0.0 46.78566 11.696415 0.0
437 4 0.0 46.78566 13.6458175 2.10541508
438 4 0.0 46.78566 11.696415 3.82108
439 1 0.0 52.6338675 13.6458175 0.0
440 2 0.0 52.6338675 13.6458175 3.82108
441 3 0.0 50.684465 11.696415 1.92582432
442 4 0.0 50.684465 11.696415 0.0
443 4 0.0 50.684465 13.6458175 2.10541508
444 4 0.0 50.684465 11.696415 3.82108
445 1 0.0 56.5326725 13.6458175 0.0
446 2 0.0 56.5326725 13.6458175 3.82108
447 3 0.0 54.58327 11.696415 1.92582432
448 4 0.0 54.58327 11.696415 0.0
449 4 0.0 54.58327 13.6458175 2.10541508
450 4 0.0 54.58327 11.696415 3.82108
451 1 0.0 60.4314775 13.6458175 0.0
452 2 0.0 60.4314775 13.6458175 3.82108
453 3 0.0 58.482075 11.696415 1.92582432
454 4 0.0 58.482075 11.696415 0.0
455 4 0.0 58.482075 13.6458175 2.10541508
456 4 0.0 58.482075 11.696415 3.82108
457 1 0.0 64.3302825 13.6458175 0.0
458 2 0.0 64.3302825 13.6458175 3.82108
459 3 0.0 62.38088 11.696415 1.92582432
460 4 0.0 62.38088 11.696415 0.0
461 4 0.0 62.38088 13.6458175 2.10541508
462 4 0.0 62.38088 11.696415 3.82108
463 1 0.0 68.2290875 13.6458175 0.0
464 2 0.0 68.2290875 13.6458175 3.82108
465 3 0.0 66.279685 11.696415 1.92582432
466 4 0.0 66.279685 11.696415 0.0
467 4 0.0 66.279685 13.6458175 2.10541508
468 4 0.0 66.279685 11.696415 3.82108
469 1 0.0 72.1278925 13.6458175 0.0
470 2 0.0 72.1278925 13.6458175 3.82108
471 3 0.0 70.17849 11.696415 1.92582432
472 4 0.0 70.17849 11.696415 0.0
473 4 0.0 70.17849 13.6458175 2.10541508
474 4 0.0 70.17849 11.696415 3.82108
475 1 0.0 76.0266975 13.6458175 0.0
476 2 0.0 76.0266975 13.6458175 3.82108
477 3 0.0 74.077295 11.696415 1.92582432
478 4 0.0 74.077295 11.696415 0.0
479 4 0.0 74.077295 13.6458175 2.10541508
480 4 0.0 74.077295 11.696415 3.82108
481 1 0.0 1.9494025 17.5446225 0.0
482 2 0.0 1.9494025 17.5446225 3.82108
483 3 0.0 0.0 15.59522 1.92582432
484 4 0.0 0.0 15.59522 0.0
485 4 0.0 0.0 17.5446225 2.10541508
486 4 0.0 0.0 15.59522 3.82108
487 1 0.0 5.8482075 17.5446225 0.0
488 2 0.0 5.8482075 17.5446225 3.82108
489 3 0.0 3.898805 15.59522 1.92582432
490 4 0.0 3.898805 15.59522 0.0
491 4 0.0 3.898805 17.5446225 2.10541508
492 4 0.0 3.898805 15.59522 3.82108
493 1 0.0 9.7470125 17.5446225 0.0
494 2 0.0 9.7470125 17.5446225 3.82108
495 3 0.0 7.79761 15.59522 1.92582432
496 4 0.0 7.79761 15.59522 0.0
497 4 0.0 7.79761 17.5446225 2.10541508
498 4 0.0 7.79761 15.59522 3.82108
499 1 0.0 13.6458175 17.5446225 0.0
500 2 0.0 13.6458175 17.5446225 3.82108
501 3 0.0 11.696415 15.59522 1.92582432
502 4 0.0 11.696415 15.59522 0.0
503 4 0.0 11.696415 17.5446225 2.10541508
504 4 0.0 11.696415 15.59522 3.82108
505 1 0.0 17.5446225 17.5446225 0.0
506 2 0.0 17.5446225 17.5446225 3.82108
507 3 0.0 15.59522 15.59522 1.92582432
508 4 0.0 15.59522 15.59522 0.0
509 4 0.0 15.59522 17.5446225 2.10541508
510 4 0.0 15.59522 15.59522 3.82108
511 1 0.0 21.4434275 17.5446225 0.0
512 2 0.0 21.4434275 17.5446225 3.82108
513 3 0.0 19.494025 15.59522 1.92582432
514 4 0.0 19.494025 15.59522 0.0
515 4 0.0 19.494025 17.5446225 2.10541508
516 4 0.0 19.494025 15.59522 3.82108
517 1 0.0 25.3422325 17.5446225 0.0
518 2 0.0 25.3422325 17.5446225 3.82108
519 3 0.0 23.39283 15.59522 1.92582432
520 4 0.0 23.39283 15.59522 0.0
521 4 0.0 23.39283 17.5446225 2.10541508
522 4 0.0 23.39283 15.59522 3.82108
523 1 0.0 29.2410375 17.5446225 0.0
524 2 0.0 29.2410375 17.5446225 3.82108
525 3 0.0 27.291635 15.59522 1.92582432
526 4 0.0 27.291635 15.59522 0.0
527 4 0.0 27.291635 17.5446225 2.10541508
528 4 0.0 27.291635 15.59522 3.82108
529 1 0.0 33.1398425 17.5446225 0.0
530 2 0.0 33.1398425 17.5446225 3.82108
531 3 0.0 31.19044 15.59522 1.92582432
532 4 0.0 31.19044 15.59522 0.0
533 4 0.0 31.19044 17.5446225 2.10541508
534 4 0.0 31.19044 15.59522 3.82108
535 1 0.0 37.0386475 17.5446225 0.0
536 2 0.0 37.0386475 17.5446225 3.82108
537 3 0.0 35.089245 15.59522 1.92582432
538 4 0.0 35.089245 15.59522 0.0
539 4 0.0 35.089245 17.5446225 2.10541508
540 4 0.0 35.089245 15.59522 3.82108
541 1 0.0 40.9374525 17.5446225 0.0
542 2 0.0 40.9374525 17.5446225 3.82108
543 3 0.0 38.98805 15.59522 1.92582432
544 4 0.0 38.98805 15.59522 0.0
545 4 0.0 38.98805 17.5446225 2.10541508
546 4 0.0 38.98805 15.59522 3.82108
547 1 0.0 44.8362575 17.5446225 0.0
548 2 0.0 44.8362575 17.5446225 3.82108
549 3 0.0 42.886855 15.59522 1.92582432
550 4 0.0 42.886855 15.59522 0.0
551 4 0.0 42.886855 17.5446225 2.10541508
552 4 0.0 42.886855 15.59522 3.82108
553 1 0.0 48.7350625 17.5446225 0.0
554 2 0.0 48.7350625 17.5446225 3.82108
555 3 0.0 46.78566 15.59522 1.92582432
