Rank,RMSE,Length,Model Equation
97,0.5328,21,"add(div(mul(M, Y), Nd), div(Ce, sub(Y, mul(sub(Ce, div(Gd, div(Y, Gd))), sub(La, E)))))"
98,0.5334,23,"add(div(sub(M, La), 1.975), add(div(sub(Pr, Y), LAS), add(div(div(div(La, 6.979), sub(Y, EN)), EN), E)))"
99,0.5336,24,"add(div(neg(sub(La, M)), 2.104), add(div(div(div(La, Nd), sub(Y, EN)), EN), add(div(sub(Pr, Y), 4.692), E)))"
100,0.5346,25,"add(div(mul(sub(Sm, La), sub(div(Gd, div(Y, Gd)), R)), IE), add(div(sub(M, La), div(add(LAS, LAS), Nd)), E))"
101,0.5375,29,"sub(add(mul(sub(EN, Gd), div(2.912, Sm)), E), sub(sub(sub(IE, Gd), div(sub(Nd, R), 3.675)), div(div(div(-3.884, IE), sub(EN, Y)), IE)))"
102,0.5397,21,"add(div(div(sub(M, La), div(add(div(7.884, La), sub(Gd, E)), sub(Y, La))), sub(8.551, M)), E)"
103,0.5398,41,"add(div(sub(Nd, E), LAS), add(div(sub(Nd, La), add(div(div(sub(mul(M, sub(La, Sm)), Ce), sub(Y, Gd)), LAS), E)), add(div(div(sub(mul(M, sub(La, Sm)), Ce), sub(Y, Gd)), LAS), E)))"
104,0.5442,24,"add(div(div(div(sub(M, La), neg(add(EN, -8.367))), div(mul(sub(EN, Ce), 4.382), sub(La, Y))), div(La, Gd)), E)"
105,0.5456,34,"sub(div(mul(div(mul(div(sub(EN, R), sub(Gd, Pr)), mul(div(E, Y), mul(div(Ce, LAS), EN))), R), mul(div(Ce, LAS), EN)), R), neg(mul(div(Sm, LAS), IE)))"
106,0.5465,32,"add(div(div(add(Nd, neg(div(add(add(E, E), E), sub(Y, Gd)))), sub(Pr, La)), E), add(div(sub(Ce, E), LAS), add(div(sub(Ce, E), LAS), E)))"
107,0.5481,29,"add(div(div(div(div(div(sub(EN, IE), div(LAS, Gd)), div(Y, Gd)), div(LAS, Gd)), sub(div(Ce, M), sub(Y, La))), div(8.674, Gd)), E)"
108,0.5516,41,"add(div(add(div(div(R, sub(Y, EN)), 8.779), add(sub(add(div(add(div(div(R, sub(Y, EN)), 8.779), add(sub(Ce, Nd), Gd)), Y), mul(div(Sm, LAS), IE)), Nd), Gd)), Y), mul(div(Sm, LAS), IE))"
109,0.5530,41,"add(div(sub(R, add(div(neg(sub(add(E, Y), add(7.526, Gd))), sub(mul(E, sub(4.215, La)), -7.593)), E)), LAS), add(div(neg(sub(add(E, Y), add(7.526, Gd))), sub(mul(E, sub(4.215, La)), -7.593)), E))"
110,0.5532,25,"add(div(mul(sub(Gd, sub(R, sub(Gd, Y))), sub(Sm, La)), Y), add(div(sub(M, La), div(add(E, LAS), Ce)), E))"
111,0.5551,17,"add(div(sub(6.163, Y), div(mul(sub(EN, Y), 7.642), sub(Y, La))), add(E, 0.212))"
112,0.5562,38,"add(div(sub(Pr, IE), Y), add(div(sub(M, La), La), add(div(sub(Pr, La), Y), add(div(sub(M, La), La), add(div(sub(M, E), mul(sub(Nd, EN), add(neg(Gd), -2.103))), E)))))"
113,0.5571,27,"add(EN, sub(add(div(sub(Ce, Gd), div(add(EN, -8.365), sub(EN, Gd))), add(sub(Pr, 6.425), add(div(sub(Ce, Gd), -5.383), E))), LAS))"
114,0.5575,21,"add(div(mul(sub(Sm, La), sub(IE, Y)), sub(Y, 3.711)), add(div(sub(M, La), sub(Y, 3.711)), E))"
115,0.5596,25,"add(div(div(sub(EN, La), div(sub(Gd, Y), EN)), Y), add(div(sub(Pr, E), Gd), add(div(sub(M, La), 4.001), E)))"
116,0.5604,53,"add(div(sub(add(Gd, sub(M, Y)), R), div(Y, sub(add(div(sub(add(Gd, sub(M, Y)), R), div(Y, sub(EN, La))), add(div(sub(M, La), 4.353), add(div(sub(Ce, E), LAS), E))), La))), add(div(sub(M, La), 4.353), add(div(sub(Ce, E), LAS), E)))"
117,0.5618,19,"add(div(sub(Gd, IE), div(mul(add(Gd, 3.359), sub(EN, Y)), sub(Y, La))), add(E, 0.367))"
118,0.5658,27,"add(div(sub(M, La), 3.961), add(div(sub(Nd, LAS), LAS), add(div(sub(M, La), sub(5.235, sub(div(La, sub(M, Gd)), La))), E)))"
119,0.5661,31,"add(div(sub(EN, La), sub(add(sub(add(sub(La, Gd), Nd), Gd), Nd), add(M, -2.934))), add(div(sub(R, E), LAS), add(div(sub(R, E), IE), E)))"
120,0.5662,39,"add(div(mul(sub(Pr, La), Ce), div(mul(Gd, Gd), sub(7.153, E))), add(div(div(mul(sub(Pr, La), add(div(div(mul(sub(Pr, La), E), sub(Gd, Y)), Y), E)), sub(Gd, Y)), Y), E))"
121,0.5664,25,"add(div(mul(sub(IE, Gd), sub(sub(Gd, R), mul(sub(IE, EN), sub(sub(La, div(Gd, div(La, Gd))), Gd)))), R), E)"
122,0.5678,39,"add(div(sub(M, La), 3.561), add(div(sub(Nd, add(div(div(sub(E, EN), sub(Y, EN)), 3.561), E)), M), add(div(sub(M, La), Y), add(div(div(sub(E, EN), sub(Y, EN)), 3.561), E))))"
123,0.5686,29,"add(div(sub(div(sub(sub(M, La), mul(sub(Y, IE), sub(E, La))), sub(La, 3.781)), mul(sub(Y, IE), sub(E, La))), sub(La, 3.781)), E)"
124,0.5686,29,"add(div(sub(div(sub(sub(M, La), mul(sub(Y, IE), sub(E, La))), sub(La, 3.781)), mul(sub(Y, IE), sub(E, La))), sub(La, 3.781)), E)"
125,0.5712,43,"add(div(sub(M, La), 3.329), add(div(sub(M, La), 3.329), add(div(sub(R, Sm), LAS), add(div(sub(E, La), sub(mul(Pr, IE), mul(Y, R))), add(div(sub(E, La), sub(mul(Pr, IE), mul(Y, R))), E)))))"
126,0.5712,25,"add(mul(div(mul(div(2.886, Y), div(div(div(4.054, LAS), sub(EN, Nd)), sub(La, Y))), div(Y, M)), sub(M, La)), E)"
127,0.5713,27,"add(div(mul(sub(La, Sm), sub(Y, Gd)), Y), add(div(mul(sub(La, Sm), sub(R, Gd)), IE), add(div(sub(M, La), 1.639), E)))"
128,0.5713,27,"add(div(mul(sub(La, Sm), sub(Y, Gd)), Y), add(div(mul(sub(La, Sm), sub(R, Gd)), IE), add(div(sub(M, La), 1.639), E)))"
129,0.5713,27,"add(div(mul(sub(La, Sm), sub(Y, Gd)), Y), add(div(mul(sub(La, Sm), sub(R, Gd)), IE), add(div(sub(M, La), 1.639), E)))"
130,0.5744,33,"sub(add(mul(sub(EN, Gd), div(Gd, mul(sub(La, Ce), Ce))), E), sub(sub(IE, Gd), div(div(div(sub(EN, Sm), sub(7.478, EN)), div(7.478, Sm)), div(7.478, Sm))))"
131,0.5744,27,"add(div(sub(M, La), 2.927), add(div(sub(M, E), La), add(div(mul(M, div(sub(Ce, La), sub(Gd, Sm))), add(La, La)), E)))"
132,0.5767,17,"add(div(div(sub(M, La), div(sub(Y, Gd), sub(La, Sm))), add(-3.880, Y)), E)"
133,0.5768,33,"add(div(sub(Gd, La), 5.237), add(div(mul(sub(La, Sm), sub(Ce, Gd)), 3.148), add(div(mul(sub(M, Sm), sub(Ce, La)), La), add(div(sub(Pr, Y), 2.682), E))))"
134,0.5770,37,"add(div(div(div(sub(M, La), div(sub(sub(R, Y), LAS), sub(Gd, Pr))), div(sub(sub(R, Y), LAS), sub(Gd, Pr))), div(sub(2.987, sub(LAS, sub(Gd, LAS))), sub(La, Y))), E)"
135,0.5788,23,"add(div(mul(sub(M, La), div(sub(sub(Gd, Nd), R), mul(sub(Y, La), sub(Sm, La)))), add(-3.880, Y)), E)"
136,0.5812,27,"add(div(sub(Ce, E), add(div(Sm, La), sub(LAS, 3.960))), add(div(sub(M, R), sub(add(sub(add(4.981, La), M), La), EN)), E))"
137,0.5839,26,"add(div(mul(sub(M, La), div(neg(add(sub(R, LAS), sub(8.860, IE))), mul(sub(Y, La), sub(Sm, La)))), add(-3.880, Y)), E)"
138,0.5849,26,"add(add(EN, div(Ce, neg(mul(sub(Sm, Gd), mul(sub(EN, La), La))))), div(sub(mul(E, La), mul(LAS, R)), mul(1.777, Sm)))"
139,0.5854,25,"mul(0.482, add(add(add(Gd, div(sub(La, EN), sub(Sm, Gd))), div(sub(R, Sm), sub(Ce, Gd))), add(sub(E, IE), EN)))"
