Rank,RMSE,Length,Model Equation
145,0.7573,11,"mul(add(EN, div(add(EN, -5.234), -2.259)), div(E, LAS))"
146,0.7574,13,"sub(div(mul(div(E, Y), add(sub(Nd, Y), E)), 5.100), -5.248)"
147,0.7577,13,"add(mul(5.130, div(E, Y)), div(Nd, add(La, sub(E, Y))))"
148,0.7578,11,"mul(div(6.891, Pr), mul(0.482, add(Nd, sub(M, -1.226))))"
149,0.7584,19,"div(sub(mul(EN, La), neg(mul(1.622, add(add(neg(Y), sub(Pr, E)), add(Nd, Gd))))), Pr)"
150,0.7586,15,"mul(0.482, add(M, neg(sub(neg(div(Nd, div(M, div(Nd, IE)))), E))))"
151,0.7586,15,"mul(0.482, add(M, neg(sub(neg(div(Nd, div(M, div(Nd, IE)))), E))))"
152,0.7591,13,"mul(div(add(EN, 6.194), add(add(div(LAS, EN), LAS), LAS)), E)"
153,0.7592,13,"add(div(EN, mul(div(La, EN), Y)), add(E, sub(4.524, LAS)))"
154,0.7592,11,"mul(div(6.819, Ce), mul(0.482, add(M, add(Nd, 1.237))))"
155,0.7592,11,"mul(div(6.819, Ce), mul(0.482, add(M, add(Nd, 1.237))))"
156,0.7594,12,"div(mul(neg(-6.838), mul(0.482, add(sub(Nd, -1.448), M))), Ce)"
157,0.7596,13,"mul(div(sub(4.862, div(Nd, -3.490)), Ce), sub(4.862, div(M, -3.263)))"
158,0.7598,15,"mul(0.482, add(add(add(R, -5.545), EN), neg(add(neg(E), sub(IE, Gd)))))"
159,0.7598,11,"sub(E, sub(sub(LAS, EN), div(add(-7.387, R), 2.911)))"
160,0.7602,13,"mul(0.482, add(add(M, E), div(Nd, sub(add(IE, Pr), Nd))))"
161,0.7603,13,"div(mul(sub(div(EN, Y), -5.640), sub(div(Nd, Y), -5.686)), Ce)"
162,0.7611,11,"mul(0.482, add(M, mul(0.482, add(add(2.791, Nd), E))))"
163,0.7612,13,"mul(0.482, add(M, add(E, div(Nd, div(mul(R, Sm), Pr)))))"
164,0.7613,25,"mul(0.482, add(R, div(mul(E, EN), add(EN, sub(La, mul(0.482, add(R, div(mul(E, EN), add(EN, sub(La, M))))))))))"
165,0.7614,13,"mul(0.482, add(add(E, div(Nd, mul(div(Sm, E), La))), M))"
166,0.7614,16,"mul(0.482, add(E, neg(sub(div(Nd, mul(div(La, -0.854), div(LAS, Pr))), M))))"
167,0.7615,14,"mul(0.482, add(M, neg(sub(div(div(-5.896, Sm), div(E, Nd)), E))))"
168,0.7618,14,"mul(0.482, add(add(div(Nd, La), 6.685), neg(add(Y, sub(-5.424, E)))))"
169,0.7620,13,"mul(0.482, add(add(div(Nd, add(Sm, sub(IE, LAS))), E), M))"
170,0.7622,16,"add(sub(EN, LAS), add(div(neg(add(-4.666, LAS)), div(add(La, E), Pr)), E))"
171,0.7623,15,"mul(0.482, add(M, neg(sub(neg(E), div(Nd, div(mul(EN, Sm), Nd))))))"
172,0.7631,13,"mul(0.482, add(add(E, M), div(Nd, sub(add(Sm, La), Y))))"
173,0.7633,11,"mul(0.482, add(M, mul(div(E, 7.170), sub(Nd, -2.401))))"
174,0.7634,9,"mul(0.482, add(add(M, E), div(Nd, Sm)))"
175,0.7634,14,"mul(0.482, add(M, sub(add(E, LAS), neg(sub(div(Nd, Sm), LAS)))))"
176,0.7634,9,"mul(0.482, add(M, add(E, div(Nd, Sm))))"
177,0.7634,9,"mul(0.482, add(div(Nd, Sm), add(M, E)))"
178,0.7634,10,"mul(0.482, add(M, sub(div(Nd, Sm), neg(E))))"
179,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
180,0.7634,10,"mul(0.482, add(M, sub(div(Nd, Sm), neg(E))))"
181,0.7634,9,"mul(0.482, add(M, add(E, div(Nd, Sm))))"
182,0.7634,12,"mul(0.482, neg(sub(add(neg(E), neg(M)), div(Nd, Sm))))"
183,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
184,0.7634,9,"mul(0.482, add(M, add(E, div(Nd, Sm))))"
185,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
186,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
187,0.7634,11,"mul(0.482, add(M, neg(sub(neg(div(Nd, Sm)), E))))"
188,0.7634,10,"mul(0.482, add(sub(div(Nd, Sm), neg(E)), M))"
189,0.7634,10,"mul(0.482, add(M, sub(div(Nd, Sm), neg(E))))"
190,0.7634,9,"mul(0.482, add(add(div(Nd, Sm), E), M))"
191,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
192,0.7634,9,"mul(0.482, add(M, add(E, div(Nd, Sm))))"
193,0.7634,9,"mul(0.482, add(add(E, M), div(Nd, Sm)))"
194,0.7634,9,"mul(0.482, add(M, add(E, div(Nd, Sm))))"
195,0.7634,9,"mul(0.482, add(add(M, E), div(Nd, Sm)))"
196,0.7634,9,"mul(0.482, add(add(E, M), div(Nd, Sm)))"
197,0.7634,9,"mul(0.482, add(add(M, div(Nd, Sm)), E))"
198,0.7634,9,"mul(0.482, add(M, add(E, div(Nd, Sm))))"
199,0.7634,9,"mul(0.482, add(add(E, M), div(Nd, Sm)))"
200,0.7634,10,"mul(0.482, add(M, sub(div(Nd, Sm), neg(E))))"
201,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
202,0.7634,11,"mul(0.482, add(M, neg(sub(neg(div(Nd, Sm)), E))))"
203,0.7634,9,"mul(0.482, add(M, add(E, div(Nd, Sm))))"
204,0.7634,10,"mul(0.482, add(M, sub(div(Nd, Sm), neg(E))))"
205,0.7634,9,"mul(0.482, add(add(E, div(Nd, Sm)), M))"
206,0.7634,9,"mul(0.482, add(div(Nd, Sm), add(E, M)))"
207,0.7634,9,"mul(0.482, add(div(Nd, Sm), add(M, E)))"
208,0.7634,9,"mul(0.482, add(add(div(Nd, Sm), E), M))"
209,0.7634,9,"mul(0.482, add(add(E, div(Nd, Sm)), M))"
210,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
211,0.7634,9,"mul(0.482, add(div(Nd, Sm), add(M, E)))"
212,0.7634,9,"mul(0.482, add(M, add(E, div(Nd, Sm))))"
213,0.7634,11,"mul(0.482, add(neg(sub(neg(E), div(Nd, Sm))), M))"
214,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
215,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
216,0.7634,9,"mul(0.482, add(div(Nd, Sm), add(M, E)))"
217,0.7634,10,"mul(0.482, add(sub(div(Nd, Sm), neg(E)), M))"
218,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
219,0.7634,9,"mul(0.482, add(add(div(Nd, Sm), E), M))"
220,0.7634,9,"mul(0.482, add(add(M, E), div(Nd, Sm)))"
221,0.7634,9,"mul(0.482, add(add(E, M), div(Nd, Sm)))"
222,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
223,0.7634,9,"mul(0.482, add(M, add(E, div(Nd, Sm))))"
224,0.7634,10,"mul(0.482, add(M, sub(div(Nd, Sm), neg(E))))"
225,0.7634,10,"mul(0.482, add(sub(div(Nd, Sm), neg(E)), M))"
226,0.7634,10,"mul(0.482, add(M, sub(div(Nd, Sm), neg(E))))"
227,0.7634,9,"mul(0.482, add(M, add(E, div(Nd, Sm))))"
228,0.7634,11,"mul(0.482, add(M, neg(sub(neg(div(Nd, Sm)), E))))"
229,0.7634,9,"mul(0.482, add(add(M, E), div(Nd, Sm)))"
230,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
231,0.7634,9,"mul(0.482, add(add(M, E), div(Nd, Sm)))"
232,0.7634,9,"mul(0.482, add(add(E, div(Nd, Sm)), M))"
233,0.7634,9,"mul(0.482, add(M, add(div(Nd, Sm), E)))"
234,0.7634,9,"mul(0.482, add(M, add(E, div(Nd, Sm))))"
235,0.7634,9,"mul(0.482, add(M, add(E, div(Nd, Sm))))"
